coach_id,first_name,last_name,nick_name,age,date_of_birth,city_of_birth_id,nation_id,weight,height,position,experience,occupation,team_id,former_player_id,quick_left,contract_salary,contract_years,contract_extension_salary,contract_extension_years,scout_major,scout_minor,scout_international,scout_amateur,scout_amateur_preference,teach_hitting,teach_pitching,teach_fielding,handle_veterans,handle_rookies,handle_players,strategy_knowledge,heal_legs,heal_arms,heal_back,heal_other,heal_rest,management_style,personality,hitting_focus,pitching_focus,training_focus,teach_running,prevent_legs,prevent_arms,prevent_back,prevent_other,stealing,running,pinchrun,pinchhit_pos,pinchhit_pitch,hook_start,hook_relief,closer,lr_matchup,bunt_hit,bunt,hit_run,run_hit,squeeze,pitch_around,intentional_walk,hold_runner,guard_lines,infield_in,outfield_in,corners_in,shift_if,shift_of,opener,num_pitchers,num_hitters,favor_speed_to_power,favor_avg_to_obp,favor_defense_to_offense,favor_pitching_to_hitting,favor_veterans_to_prospects,trade_aggressiveness,player_loyalty,trade_frequency,trade_preference,value_stats,value_this_year,value_last_year,value_two_years,draft_value,intl_fa_value,develop_value,ratings_value,manager_value,pitching_coach_value,hitting_coach_value,scout_value,doctor_value,busy,type,data,days_left
1879,"Gareth","Larcombe","",60,"1958-12-24",2254,12,200,187,1,19,2,0,0,0,0,0,0,0,11,20,2,18,3,36,35,34,4,39,21,0,0,0,0,0,0,1,2,3,3,1,35,0,0,0,0,0,0,0,1,1,1,0,0,1,0,-1,-1,0,1,0,0,0,0,1,0,0,-1,0,0,0,0,-1,3,0,-2,2,1,2,-2,0,14,5,1,0,-1,-4,-1,1,71,32,32,14,0,0,0,0,0
1880,"Dyar","Miller","",72,"1946-5-29",7573,206,195,184,4,34,4,0,0,0,0,0,0,0,0,0,0,0,3,1,121,22,1,1,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-5,-2,-1,-3,0,0,0,0,13,5,2,0,0,0,0,0,59,91,1,0,0,0,0,0,0
1881,"Naofumi","Kato","",56,"1963-4-14",77661,98,205,176,7,14,6,0,0,6,0,0,0,0,129,111,143,124,0,13,18,34,24,36,30,0,0,0,0,0,0,0,0,3,3,3,21,0,0,0,0,0,1,0,-1,1,-1,1,0,1,0,1,1,0,0,1,2,0,0,0,0,0,-1,0,0,0,0,1,-9,-4,-1,-2,0,0,0,0,11,5,2,2,0,0,0,0,75,21,17,125,0,0,0,0,0
1882,"Yuki","Ogasahara","",55,"1963-8-11",37354,98,200,186,5,14,5,0,0,0,0,0,0,0,16,2,29,0,4,94,3,58,111,126,118,0,0,0,0,0,0,0,1,1,2,0,51,0,0,0,0,0,0,-1,0,-1,0,-1,0,-1,0,-1,0,0,-1,1,-1,0,0,0,0,0,1,0,0,0,0,8,-9,-1,4,-4,0,0,0,0,13,4,2,1,0,0,0,0,93,32,100,9,0,0,0,0,0
1883,"Michinori","Maeda","",59,"1959-9-19",33941,98,195,186,4,24,4,0,0,0,0,0,0,0,7,21,7,29,3,26,90,65,85,82,85,0,0,0,0,0,0,0,1,3,2,0,65,0,0,0,0,0,-1,0,1,-1,0,0,0,0,0,1,-1,0,-1,-1,-1,0,0,0,0,0,1,0,0,0,0,5,-2,-1,5,2,0,0,0,0,13,3,3,1,0,0,0,0,94,89,41,17,0,0,0,0,0
1884,"Shunsuke","Gato","",52,"1966-9-12",50760,98,180,175,2,15,3,0,0,0,0,0,0,0,24,33,17,41,3,178,174,105,112,147,129,0,0,0,0,0,0,5,2,3,3,0,152,0,0,0,0,2,1,4,2,3,2,4,0,4,0,-1,0,0,1,2,2,0,0,2,0,0,3,0,0,0,0,-5,3,8,-5,-3,0,0,0,0,13,4,3,0,0,0,0,0,148,163,166,31,0,0,0,0,0
1885,"Yukinaga","Watanabe","",51,"1968-4-7",69284,98,195,191,2,14,3,0,0,0,0,0,0,0,22,5,25,6,1,78,122,77,88,102,95,0,0,0,0,0,0,1,2,3,3,0,92,0,0,0,0,0,0,1,-1,1,1,-1,0,-1,0,0,-1,0,1,-1,0,0,0,-1,0,0,-1,0,0,0,0,-3,-9,-2,-3,-2,0,0,0,0,11,6,2,1,0,0,0,0,112,115,82,13,0,0,0,0,0
1886,"Naohiro","Masuda","",50,"1969-2-2",24599,98,195,189,1,6,2,0,0,0,0,0,0,0,25,19,25,26,2,39,41,41,11,3,7,0,0,0,0,0,0,1,4,3,3,3,40,0,0,0,0,-1,1,0,0,0,-1,-1,0,1,0,1,-1,0,1,-1,-1,0,0,0,0,0,0,0,0,0,0,8,-1,-3,5,-5,5,0,0,-1,13,4,2,1,4,5,6,6,42,33,31,24,0,0,0,0,0
1887,"Juan","Rincon","",40,"1979-1-23",69846,210,210,180,4,6,4,0,0,0,0,0,0,0,0,0,1,0,2,0,105,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9,-1,-8,-3,0,0,0,0,14,5,1,0,0,0,0,0,54,79,0,0,0,0,0,0,0
1888,"Nobuhisa","Sato","",53,"1965-9-19",53811,98,190,178,7,16,6,0,0,6,0,0,0,0,160,132,159,132,4,7,41,44,8,21,14,0,0,0,0,0,0,0,0,3,3,0,30,0,0,0,0,0,-1,-1,1,0,-2,-1,0,-1,0,0,-1,0,1,-1,-1,0,0,1,0,0,1,0,0,0,0,5,1,-1,5,-2,0,0,0,0,12,4,3,1,0,0,0,0,88,34,9,144,0,0,0,0,0
1889,"Tadakuni","Takeuchi","",42,"1976-12-29",88234,98,215,192,5,2,5,0,0,0,0,0,0,0,14,15,24,21,3,94,1,32,93,103,98,0,0,0,0,0,0,0,2,3,3,0,42,0,0,0,0,0,-1,1,-1,-1,2,1,0,1,0,0,-1,0,-1,0,0,0,0,-2,0,0,1,0,0,0,0,-4,2,0,-3,-2,0,0,0,0,11,4,3,2,0,0,0,0,56,25,95,18,0,0,0,0,0
1890,"Konosuke","Takahashi","",42,"1976-6-27",78084,98,210,188,4,4,4,816,0,0,34000,2,0,0,10,23,19,29,3,27,179,82,156,190,173,0,0,0,0,0,0,0,1,3,3,0,96,0,0,0,0,0,1,0,0,-2,-1,0,0,0,0,0,1,0,0,2,1,0,0,-1,0,0,0,0,0,0,0,5,1,-1,-3,3,0,0,0,0,11,5,2,2,0,0,0,0,124,178,64,20,0,0,0,0,0
1891,"Kohei","Tanaka","",59,"1959-8-4",33435,98,195,187,2,23,3,0,0,0,0,0,0,0,12,14,8,8,2,116,154,147,132,154,143,0,0,0,0,0,0,2,2,3,3,0,139,0,0,0,0,0,0,3,-1,-2,-3,2,0,2,0,-3,2,0,-3,-2,-4,0,0,-2,0,0,3,0,0,0,0,-10,2,2,1,4,0,0,0,0,13,4,2,1,0,0,0,0,143,151,123,11,0,0,0,0,0
1892,"Yajirobei","Nakamura","",65,"1954-1-10",77661,98,220,187,2,24,3,0,0,0,0,0,0,0,22,7,19,3,2,85,142,147,129,91,110,0,0,0,0,0,0,2,2,3,3,0,124,0,0,0,0,-1,3,2,3,2,0,-2,0,3,0,-4,-2,0,-3,-2,-2,0,0,1,0,0,4,0,0,0,0,-5,-1,-8,2,3,0,0,0,0,12,4,4,0,0,0,0,0,131,134,91,12,0,0,0,0,0
1893,"Toyokazu","Matsumura","",36,"1982-8-25",57001,98,200,184,1,2,2,0,0,0,0,0,0,0,14,7,13,12,2,35,44,24,4,12,8,0,0,0,0,0,0,1,0,3,3,3,34,0,0,0,0,1,-1,1,0,1,1,0,0,-1,0,-1,0,0,-1,-1,0,0,0,1,0,0,0,0,0,0,0,-3,4,5,2,-5,-1,4,-1,-1,13,3,2,2,6,-3,-1,0,29,35,28,12,0,0,0,0,0
1894,"Shunsen","Yamaguchi","",59,"1959-12-2",30952,98,190,185,7,23,6,0,0,0,0,0,0,0,66,70,2,25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,0,0,-5,0,0,1,-1,-1,-1,0,-1,0,0,0,0,0,-1,1,0,0,0,0,0,0,0,0,0,0,1,5,-3,2,4,0,0,0,0,14,4,2,0,0,0,0,0,30,0,0,46,0,0,0,0,0
1895,"Noboru","Tenno","",45,"1973-8-7",56945,98,230,193,7,9,6,0,0,5,0,0,0,0,101,105,107,101,3,2,10,23,17,25,21,0,0,0,0,0,0,0,0,3,3,3,11,0,0,0,0,0,0,0,-1,-1,-1,0,0,0,0,1,0,0,-1,0,-1,0,0,2,0,0,-1,0,0,0,0,3,-3,-1,4,-2,0,0,0,0,13,4,3,0,0,0,0,0,59,13,7,103,0,0,0,0,0
1896,"Kunitaro","Kato","",48,"1971-1-15",48918,98,210,186,5,11,5,0,0,0,0,0,0,0,7,2,7,13,1,80,14,67,110,82,96,0,0,0,0,0,0,0,1,1,1,0,53,0,0,0,0,0,0,1,0,0,-1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,4,0,-3,0,0,0,0,14,4,1,1,0,0,0,0,81,35,84,8,0,0,0,0,0
1897,"Shimpei","Sakai","",38,"1980-5-2",37306,98,200,183,4,2,4,0,0,0,0,0,0,0,7,2,16,3,1,16,90,35,65,65,65,0,0,0,0,0,0,0,1,3,2,0,47,0,0,0,0,0,0,0,0,-1,-1,1,0,1,0,-1,0,0,-1,1,0,0,0,0,0,0,-1,0,0,0,0,-2,-1,0,3,-3,0,0,0,0,15,4,1,0,0,0,0,0,54,84,28,6,0,0,0,0,0
1898,"Tadakuni","Jouda","",53,"1965-10-5",37519,98,220,193,2,13,3,0,0,0,0,0,0,0,10,10,0,10,3,131,75,108,120,112,116,0,0,0,0,0,0,1,2,3,3,0,104,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,3,1,6,2,0,0,0,0,11,5,3,1,0,0,0,0,121,85,127,9,0,0,0,0,0
1899,"Hisashi","Iwata","",39,"1979-9-4",88034,98,190,185,2,3,5,587,0,0,30000,2,0,0,4,32,0,37,4,196,177,171,187,182,185,0,0,0,0,0,0,2,2,3,3,0,181,0,0,0,0,-3,3,3,2,3,1,-1,0,2,0,-3,-1,0,-3,-1,-3,0,0,1,0,0,4,0,0,0,0,-3,7,-1,4,3,4,2,1,0,14,3,2,1,-6,-3,-1,-1,141,179,193,21,0,0,0,0,0
1900,"Matsu","Tanabe","",50,"1969-1-17",24611,98,210,186,1,8,2,0,0,0,0,0,0,0,2,16,14,26,1,20,14,21,14,1,7,0,0,0,0,0,0,3,2,3,3,3,18,0,0,0,0,3,-1,1,1,1,2,-1,0,0,0,3,3,0,2,2,1,0,0,2,0,0,-1,0,0,0,0,4,4,-4,3,0,0,3,1,0,12,4,4,0,5,1,1,2,41,12,17,14,0,0,0,0,0
1901,"Hiroya","Kaneko","",44,"1975-1-21",33995,98,200,184,7,3,6,0,0,0,0,0,0,0,21,29,5,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,0,0,-5,1,1,1,1,1,0,0,0,0,1,1,0,0,0,-1,0,0,-1,0,0,1,0,0,0,0,1,1,-2,5,3,0,0,0,0,11,3,3,3,0,0,0,0,10,0,0,16,0,0,0,0,0
1902,"Norio","Yamaguchi","",62,"1956-8-3",57013,98,195,184,7,23,6,0,0,7,0,0,0,0,159,160,163,162,1,3,30,20,14,16,15,0,0,0,0,0,0,0,0,3,3,0,17,0,0,0,0,0,0,0,-2,0,0,0,0,0,0,1,0,0,-1,-1,0,0,0,1,0,0,1,0,0,0,0,1,-5,-4,4,5,0,0,0,0,14,5,1,0,0,0,0,0,91,26,6,161,0,0,0,0,0
1903,"Masamichi","Ishii","",41,"1977-10-29",32017,98,210,199,5,3,5,0,0,0,0,0,0,0,9,10,17,3,1,97,25,75,95,62,78,0,0,0,0,0,0,0,1,2,2,0,65,0,0,0,0,0,0,0,-1,1,0,-1,0,-1,0,1,0,0,1,1,-2,0,0,1,0,0,-1,0,0,0,0,-3,1,5,-8,8,0,0,0,0,12,4,3,1,0,0,0,0,65,38,92,8,0,0,0,0,0
1904,"Shusui","Okuno","",65,"1954-3-11",73632,98,230,196,4,30,4,0,0,0,0,0,0,0,7,6,14,3,2,13,138,3,92,146,119,0,0,0,0,0,0,0,1,3,3,0,51,0,0,0,0,0,-1,1,-1,-1,1,0,0,0,0,-1,-1,0,0,0,-1,0,0,0,0,0,1,0,0,0,0,-1,2,-5,0,0,0,0,0,0,13,3,2,2,0,0,0,0,93,133,40,6,0,0,0,0,0
1905,"Ichizo","Miyamoto","",42,"1976-12-5",50773,98,190,184,2,6,3,0,0,0,0,0,0,0,5,14,0,5,1,76,58,103,67,94,80,0,0,0,0,0,0,2,2,3,3,0,79,0,0,0,0,-1,0,-1,-1,-1,-1,-1,0,2,0,-1,-1,0,0,-1,1,0,0,1,0,0,2,0,0,0,0,5,0,-4,-4,-6,0,0,0,0,13,6,1,0,0,0,0,0,83,64,77,6,0,0,0,0,0
1906,"Eichiro","Umaba","",42,"1977-1-13",82117,98,225,200,2,3,5,792,0,0,24000,2,0,0,36,31,45,13,3,155,157,143,101,157,129,0,0,0,0,0,0,3,1,3,3,0,151,0,0,0,0,4,2,2,3,3,3,0,0,-1,0,3,4,0,4,-1,1,0,0,1,0,0,1,0,0,0,0,-4,-4,2,1,-8,0,0,0,0,13,4,3,0,0,0,0,0,118,150,149,28,0,0,0,0,0
1907,"Jiro","Yoshida","",50,"1969-3-21",31766,98,200,184,1,7,2,0,0,0,0,0,0,0,21,11,29,19,2,12,23,16,26,1,13,0,0,0,0,0,0,1,2,3,3,2,17,0,0,0,0,1,1,0,1,1,0,-1,0,-1,0,0,0,0,0,0,1,0,0,0,0,0,-1,0,0,0,0,-2,3,-2,-3,3,-1,2,-1,0,13,5,1,1,0,-2,-8,9,31,21,12,19,0,0,0,0,0
1908,"Kozue","Noda","",57,"1962-4-3",80768,98,225,191,7,15,6,0,0,0,0,0,0,0,56,46,34,23,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,0,0,-5,1,0,1,0,-1,-1,0,-1,0,0,1,0,-1,-1,0,0,0,0,0,0,-1,0,0,0,0,3,-2,-2,5,1,0,0,0,0,11,4,4,1,0,0,0,0,30,0,0,40,0,0,0,0,0
1909,"Tanzan","Takano","",54,"1964-6-24",37306,98,190,184,7,12,6,0,0,6,0,0,0,0,117,131,109,135,1,22,1,32,22,1,11,0,0,0,0,0,0,0,0,3,3,2,18,0,0,0,0,0,-1,0,-1,2,1,1,0,1,0,-1,-1,0,1,1,-1,0,0,1,0,0,0,0,0,0,0,-4,-2,5,1,-3,0,0,0,0,13,3,2,2,0,0,0,0,71,4,19,125,0,0,0,0,0
1910,"Kantaro","Kikuchi","",41,"1977-10-27",13173,98,210,188,5,2,5,0,0,0,0,0,0,0,6,13,0,10,3,86,8,77,96,68,82,0,0,0,0,0,0,0,1,2,3,0,57,0,0,0,0,0,1,1,-1,1,-1,-1,0,-1,0,-1,1,0,-1,0,-1,0,0,0,0,0,-1,0,0,0,0,-6,0,-1,-1,5,0,0,0,0,13,5,1,1,0,0,0,0,61,27,85,8,0,0,0,0,0
1911,"Ryutaro","Kimura","",44,"1975-2-6",39621,98,195,184,4,7,4,0,0,0,0,0,0,0,5,12,0,15,0,10,96,2,80,99,89,0,0,0,0,0,0,0,1,3,3,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,-1,0,0,-1,0,0,-1,0,0,0,0,-1,3,-1,-2,-2,0,0,0,0,14,3,2,1,0,0,0,0,61,94,30,9,0,0,0,0,0
1912,"Takanobu","Sato","",55,"1963-5-13",38505,98,195,184,2,14,3,0,0,0,0,0,0,0,19,29,15,36,3,73,84,107,72,140,106,0,0,0,0,0,0,5,2,3,3,0,88,0,0,0,0,1,-4,-1,0,2,2,-1,0,1,0,-2,0,0,2,-2,2,0,0,-4,0,0,-1,0,0,0,0,-7,-3,-3,2,1,0,0,0,0,13,4,2,1,0,0,0,0,111,90,81,26,0,0,0,0,0
1913,"Taro","Miyata","",41,"1977-8-9",32016,98,200,187,2,7,3,0,0,0,0,0,0,0,9,20,10,21,0,66,84,67,82,55,68,0,0,0,0,0,0,5,2,3,3,0,72,0,0,0,0,2,1,2,3,3,-2,-3,0,3,0,1,-1,0,1,3,3,0,0,3,0,0,4,0,0,0,0,-3,5,-3,2,0,2,1,-1,0,12,4,4,0,-7,-2,-1,-1,98,80,67,16,0,0,0,0,0
1914,"Okura","Watanabe","",59,"1959-9-17",805,98,190,177,1,17,2,0,0,0,0,0,0,0,14,30,14,46,3,35,37,21,21,27,24,0,0,0,0,0,0,1,2,3,3,3,31,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,-1,0,-1,0,0,1,0,0,0,0,0,0,0,3,3,0,-2,-4,-3,2,1,-1,11,4,4,1,1,-7,1,4,70,34,32,28,0,0,0,0,0
1915,"Hisamitsu","Maruyama","",39,"1980-2-4",58274,98,210,188,7,2,6,0,0,0,0,0,0,0,83,51,4,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,1,0,0,0,0,0,-5,-1,0,-1,1,-1,-1,0,-1,0,0,-1,0,0,1,-1,0,0,0,0,0,1,0,0,0,0,0,-1,0,5,-3,0,0,0,0,12,4,3,1,0,0,0,0,20,0,0,42,0,0,0,0,0
1916,"Hideyoshi","Ohayashi","",61,"1957-7-28",34158,98,210,186,7,19,6,0,0,5,0,0,0,0,112,102,121,110,2,42,64,51,18,34,26,0,0,0,0,0,0,0,0,3,3,1,52,0,0,0,0,0,-1,1,-1,1,2,1,0,1,0,1,-1,0,0,-1,0,0,0,1,0,0,1,0,0,0,0,0,2,1,-1,-2,0,0,0,0,13,4,2,1,0,0,0,0,91,55,38,110,0,0,0,0,0
1917,"Kazuma","Inoue","",60,"1958-11-22",55835,98,200,198,5,17,5,0,0,0,0,0,0,0,9,13,6,18,1,119,13,44,82,88,85,0,0,0,0,0,0,0,1,3,3,0,58,0,0,0,0,0,1,1,-1,1,-1,0,0,0,0,1,1,0,1,-1,-1,0,0,0,0,0,0,0,0,0,0,-1,-4,5,-3,-2,0,0,0,0,15,3,2,0,0,0,0,0,93,31,111,13,0,0,0,0,0
1918,"Toshikasu","Tanaka","",52,"1966-5-5",53822,98,200,182,4,15,4,0,0,0,0,0,0,0,25,10,15,10,2,9,130,60,104,111,107,0,0,0,0,0,0,0,4,3,0,0,66,0,0,0,0,0,1,-1,1,0,0,-1,0,-1,0,1,1,0,-2,1,2,0,0,-1,0,0,1,0,0,0,0,-4,5,2,0,-3,0,0,0,0,12,6,1,1,0,0,0,0,100,124,34,16,0,0,0,0,0
1919,"Brandon","Wood","",34,"1985-3-2",4992,206,205,190,1,1,2,0,0,0,0,0,0,0,0,0,0,0,2,106,1,79,108,108,110,0,0,0,0,0,0,2,1,1,3,0,88,0,0,0,0,4,4,4,-2,5,-3,3,0,3,0,-3,-1,0,-1,-1,-1,0,0,2,0,0,3,0,0,0,0,-2,-7,-1,-5,-3,0,0,0,0,13,4,2,1,0,0,0,0,71,28,107,0,0,0,0,0,0
1920,"Takuya","Nakada","",43,"1975-11-29",32017,98,200,186,2,0,3,0,0,0,0,0,0,0,17,16,26,17,1,102,109,103,103,90,96,0,0,0,0,0,0,2,2,3,3,0,104,0,0,0,0,-3,3,2,3,3,0,-2,0,1,0,-3,-2,0,-2,-2,-4,0,0,-1,0,0,3,0,0,0,0,2,5,-5,-4,5,0,0,0,0,14,4,1,1,0,0,0,0,79,106,101,18,0,0,0,0,0
1921,"Elvys","Quezada","",37,"1981-12-15",71389,56,210,186,4,5,4,0,0,0,0,0,0,0,1,1,1,1,0,1,91,11,13,7,10,0,0,0,0,0,0,0,0,3,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,7,-4,3,-5,0,0,0,0,14,3,3,0,0,0,0,0,58,71,3,1,0,0,0,0,0
1922,"Kikaku","Osada","",45,"1973-8-31",46610,98,185,180,7,2,6,0,0,4,0,0,0,0,91,43,94,62,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,0,0,-7,-1,1,-1,1,-1,-1,0,-1,0,2,-1,0,-1,0,1,0,0,-1,0,0,0,0,0,0,0,-2,-3,-3,4,-4,0,0,0,0,13,5,2,0,0,0,0,0,30,0,0,71,0,0,0,0,0
1923,"Billy","Horton","",45,"1973-8-22",40766,206,205,188,1,4,2,0,0,0,0,0,0,0,1,1,1,1,4,90,1,77,21,1,11,0,0,0,0,0,0,5,4,0,3,0,7,0,0,0,0,1,3,2,2,3,-1,-3,0,3,0,0,-1,-1,1,3,1,-1,3,3,3,2,3,3,1,0,0,-1,1,5,10,1,3,1,1,0,12,4,3,1,2,1,7,-1,55,4,70,1,0,0,0,0,0
1924,"Kazuo","Iitsuka","",47,"1972-3-19",76707,98,225,193,5,1,5,0,0,0,0,0,0,0,9,8,15,18,4,85,26,59,111,117,114,0,0,0,0,0,0,0,1,0,2,0,56,0,0,0,0,0,0,-1,-1,-1,1,1,0,1,0,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,5,-1,0,0,0,0,0,13,3,2,2,0,0,0,0,55,48,92,12,0,0,0,0,0
1925,"Kojiro","Sato","",48,"1970-8-22",88835,98,205,196,4,12,4,0,0,0,0,0,0,0,4,22,5,20,4,26,108,27,79,123,101,0,0,0,0,0,0,0,1,3,1,0,53,0,0,0,0,0,0,0,0,-1,1,-1,0,-1,0,1,0,0,0,0,-1,0,0,0,0,0,1,0,0,0,0,-1,-9,3,-9,0,0,0,0,0,13,6,1,0,0,0,0,0,82,106,45,13,0,0,0,0,0
1926,"Roy","Gomez","",34,"1985-1-7",71432,56,160,180,5,7,5,0,0,0,0,0,0,0,1,1,1,1,4,103,5,88,14,11,33,0,0,0,0,0,0,0,0,1,3,0,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-4,1,-5,0,0,0,0,12,5,2,1,0,0,0,0,85,12,86,1,0,0,0,0,0
1927,"Daisuke","Tanaka","",45,"1974-3-16",58281,98,215,184,2,5,3,0,0,0,0,0,0,0,15,9,12,4,1,58,104,83,98,89,93,0,0,0,0,0,0,3,4,3,3,0,81,0,0,0,0,2,-2,2,2,2,0,-1,0,0,0,2,4,0,4,2,1,0,0,2,0,0,-2,0,0,0,0,-8,-1,-1,-1,-1,0,0,0,0,13,4,2,1,0,0,0,0,76,101,67,10,0,0,0,0,0
1928,"Naomi","Matsumoto","",47,"1971-9-18",88034,98,205,194,2,7,3,0,0,0,0,0,0,0,2,21,0,33,4,12,29,16,6,26,16,0,0,0,0,0,0,1,2,3,3,3,19,0,0,0,0,1,-1,-1,-1,0,0,1,0,0,0,-1,-1,0,-1,1,0,0,0,1,0,0,0,0,0,0,0,5,4,3,-5,0,8,4,-1,0,12,6,1,1,-8,-5,-1,-1,32,26,13,16,0,0,0,0,0
1929,"Yoel","Monzon","",41,"1977-5-14",48818,49,185,188,4,6,4,314,0,0,44000,1,0,0,0,0,0,0,2,0,105,0,0,0,0,0,0,0,0,0,0,0,0,3,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,-5,5,3,-6,0,0,0,0,12,4,2,2,0,0,0,0,54,79,0,0,0,0,0,0,0
1930,"Mitsuhide","Sasaki","",50,"1969-4-22",69285,98,215,183,7,12,6,0,0,5,0,0,0,0,97,83,88,74,2,48,55,40,2,21,11,0,0,0,0,0,0,0,0,3,3,3,47,0,0,0,0,0,0,0,-2,0,1,0,0,0,0,0,0,0,1,0,-1,0,0,0,0,0,1,0,0,0,0,4,4,-3,-5,-5,0,0,0,0,13,3,3,1,0,0,0,0,77,44,39,85,0,0,0,0,0
1931,"Justin","Jirschele","",29,"1990-4-15",14134,206,195,180,1,7,2,234,0,0,184000,2,0,0,0,0,0,0,2,103,0,34,108,108,108,0,0,0,0,0,0,5,1,0,3,0,49,0,0,0,0,3,4,2,-4,3,-4,2,0,2,0,2,3,0,1,-3,-4,0,0,4,0,0,4,0,0,0,0,4,-3,-4,1,-2,0,0,0,0,12,4,2,2,0,0,0,0,89,27,104,0,0,0,0,0,0
1932,"Josh R.","Johnson","",33,"1986-1-11",78373,206,190,179,1,4,2,0,0,0,0,0,0,0,0,0,0,0,2,85,0,111,100,95,100,0,0,0,0,0,0,1,1,3,3,0,41,0,0,0,0,4,4,5,-5,5,0,4,0,4,0,1,4,0,-4,-4,-2,0,0,1,0,0,3,0,0,0,0,-2,0,4,0,-5,0,0,0,0,12,3,3,2,0,0,0,0,85,25,89,0,0,0,0,0,0
1933,"Masahiko","Watanabe","",61,"1958-2-5",18394,98,220,187,7,18,6,0,0,4,0,0,0,0,74,48,26,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,4,3,1,0,0,0,0,40,0,0,65,0,0,0,0,0
1934,"Kimi","Miyamoto","",57,"1962-3-5",69284,98,220,189,7,13,6,0,0,0,0,0,0,0,22,24,54,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,4,2,2,0,0,0,0,30,0,0,45,0,0,0,0,0
1935,"Yuji","Ogura","",69,"1949-11-27",57372,98,190,182,7,28,6,0,0,5,0,0,0,0,53,96,84,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,5,1,1,0,0,0,0,40,0,0,76,0,0,0,0,0
1936,"Iemitsu","Yamaguchi","",50,"1968-9-1",88260,98,220,197,7,13,6,0,0,4,0,0,0,0,39,85,39,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,6,2,1,0,0,0,0,30,0,0,51,0,0,0,0,0
1937,"Hidekazu","Ishikawa","",53,"1965-5-15",57012,98,215,187,7,11,6,0,0,4,0,0,0,0,47,83,48,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,3,2,2,0,0,0,0,40,0,0,72,0,0,0,0,0
1938,"Yugoro","Yamamoto","",66,"1953-1-22",57309,98,190,191,7,21,6,0,0,4,0,0,0,0,55,83,91,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,4,2,1,0,0,0,0,40,0,0,57,0,0,0,0,0
