player_id,team_id,league_id,position,role,offensive_value,offensive_value_talent,offensive_value_vsl,offensive_value_vsr,pitching_value,pitching_value_talent,pitching_value_vsl,pitching_value_vsr,overall_value,talent_value,career_value,leadoff_value_vsl,leadoff_value_vsr,running_value,stealing_value,season_performance,stats_value_0,stats_value_1,stats_value_2,stats_mod_0,stats_mod_1,stats_mod_2,ratings_value,overall_sp,overall_rp,overall_c,overall_1b,overall_2b,overall_3b,overall_ss,overall_lf,overall_cf,overall_rf,award_bat,award_pit,award_field,oa,pot
42288,0,0,1,11,281,256,281,281,0,889,0,0,181,889,538,192,192,30,0,0.0000,0,0,0,0,0,0,230,1,187,181,181,181,181,181,181,181,181,0.0000,0.0000,0.0000,20,40
42289,0,0,4,0,358,711,382,350,0,0,0,0,291,772,532,263,255,107,8,0.0000,0,0,0,0,0,0,359,1,1,258,258,291,258,278,258,258,258,0.0000,0.0000,0.0000,20,23
42290,0,0,4,0,307,666,318,302,0,0,0,0,229,732,481,298,294,123,7,-6.3657,0,0,0,0,0,0,295,1,1,207,207,229,207,226,220,221,210,0.0000,0.0000,0.0000,20,20
42291,0,0,1,11,184,187,184,184,121,1024,230,171,84,1024,686,171,171,26,0,0.0000,0,0,0,0,0,0,151,121,348,84,84,84,84,84,84,84,84,0.0000,0.0000,0.0000,20,47
42292,0,0,2,0,309,722,319,302,0,0,0,0,251,845,548,204,200,62,1,0.0000,0,0,0,0,0,0,336,1,1,251,209,209,209,209,209,209,209,0.0000,0.0000,0.0000,20,28
42293,0,0,8,0,330,740,347,320,0,0,0,0,254,766,520,290,282,126,11,0.0000,0,0,0,0,0,0,317,1,1,230,230,230,230,230,240,254,245,0.0000,0.0000,0.0000,20,36
42295,0,0,1,11,249,243,249,249,0,624,0,0,149,624,411,194,194,32,0,0.0000,0,0,0,0,0,0,204,1,197,149,149,149,149,149,149,149,149,0.0000,0.0000,0.0000,20,25
42296,0,0,5,0,347,868,367,336,0,603,0,0,265,858,576,211,205,65,1,0.0000,0,0,0,0,0,0,319,1,211,247,247,247,265,247,247,247,247,0.0000,0.0000,0.0000,20,39
42297,0,0,1,11,361,373,361,361,0,890,0,0,261,890,576,214,214,54,0,0.0000,0,0,0,0,0,0,296,1,189,261,261,261,261,261,261,261,261,0.0000,0.0000,0.0000,20,40
42298,0,0,1,11,195,204,195,195,0,823,0,0,95,823,521,173,173,32,0,0.0000,0,0,0,0,0,0,160,1,219,95,95,95,95,95,95,95,95,0.0000,0.0000,0.0000,20,37
42299,0,0,9,0,379,820,399,369,0,0,0,0,291,776,540,238,231,78,5,0.0000,0,0,0,0,0,0,334,1,1,279,279,279,279,279,290,279,291,0.0000,0.0000,0.0000,20,36
42300,0,0,1,11,266,269,266,266,0,611,0,0,166,537,437,208,208,54,0,1.4167,0,0,0,0,0,0,218,1,263,166,166,166,166,166,166,166,166,0.0000,0.0000,0.0000,20,24
42301,0,0,6,0,298,674,309,290,0,0,0,0,228,792,510,264,259,110,5,0.0000,0,0,0,0,0,0,303,1,1,198,198,225,218,228,198,198,198,0.0000,0.0000,0.0000,20,31
42302,0,0,1,12,156,156,156,156,0,693,0,0,56,584,475,181,181,53,0,0.0000,0,0,0,0,0,0,128,1,256,56,56,56,56,56,56,56,56,0.0000,0.0000,0.0000,20,38
42303,0,0,1,12,299,295,299,299,84,681,117,128,199,562,498,201,201,44,0,-3.6500,0,0,0,0,0,0,245,84,314,199,199,199,199,199,199,199,199,0.0000,0.0000,0.0000,20,36
42304,0,0,1,12,234,243,234,234,47,709,0,129,134,636,502,196,196,23,0,0.0000,0,0,0,0,0,0,192,47,295,134,134,134,134,134,134,134,134,0.0000,0.0000,0.0000,20,43
42305,0,0,1,11,154,159,154,154,0,692,0,0,54,692,450,168,168,24,0,0.0000,0,0,0,0,0,0,126,1,208,54,54,54,54,54,54,54,54,0.0000,0.0000,0.0000,20,29
42306,0,0,1,12,281,267,281,281,0,717,0,0,181,606,478,195,195,38,0,0.0000,0,0,0,0,0,0,230,1,238,181,181,181,181,181,181,181,181,0.0000,0.0000,0.0000,20,40
42307,0,0,1,11,228,220,228,228,0,832,0,0,128,832,546,181,181,46,0,0.0000,0,0,0,0,0,0,187,1,259,128,128,128,128,128,128,128,128,0.0000,0.0000,0.0000,20,37
42308,0,0,1,12,173,163,173,173,173,870,69,361,73,804,612,175,175,20,0,0.0000,0,0,0,0,0,0,173,173,354,73,73,73,73,73,73,73,73,0.0000,0.0000,0.0000,20,63
42309,0,0,1,12,162,163,162,162,0,544,0,0,62,497,375,178,178,28,0,0.0000,0,0,0,0,0,0,133,1,206,62,62,62,62,62,62,62,62,0.0000,0.0000,0.0000,20,28
42310,0,0,1,11,329,314,329,329,0,1006,0,0,229,1006,635,221,221,24,0,0.0000,0,0,0,0,0,0,270,1,264,229,229,229,229,229,229,229,229,0.0000,0.0000,0.0000,20,46
42311,0,0,1,12,162,162,162,162,0,642,0,0,62,534,447,173,173,21,0,0.0000,0,0,0,0,0,0,133,1,251,62,62,62,62,62,62,62,62,0.0000,0.0000,0.0000,20,33
42312,0,0,1,11,153,150,153,153,0,658,0,0,53,658,425,176,176,57,0,0.0000,0,0,0,0,0,0,126,1,191,53,53,53,53,53,53,53,53,0.0000,0.0000,0.0000,20,27
42313,0,0,5,0,440,957,456,431,0,0,0,0,368,965,671,295,291,100,8,0.0000,0,0,0,0,0,0,415,1,1,340,340,340,368,340,342,340,343,0.0000,0.0000,0.0000,20,43
42314,0,0,4,0,408,827,431,399,0,0,0,0,353,948,651,372,361,123,11,0.0000,0,0,0,0,0,0,424,1,1,308,308,353,308,347,308,308,308,0.0000,0.0000,0.0000,20,38
42315,0,0,9,0,349,794,390,341,0,0,0,0,260,750,512,221,211,79,3,-10.0309,0,0,0,0,0,0,307,1,1,249,249,249,249,249,259,249,260,0.0000,0.0000,0.0000,20,34
42316,0,0,4,0,377,789,388,368,0,0,0,0,289,821,555,324,319,119,13,0.0000,0,0,0,0,0,0,333,1,1,277,277,289,287,289,277,277,277,0.0000,0.0000,0.0000,20,27
42317,0,0,4,0,439,947,454,429,0,0,0,0,378,1066,724,397,391,134,16,0.0000,0,0,0,0,0,0,443,1,1,339,339,378,339,381,339,339,339,0.0000,0.0000,0.0000,20,47
42318,0,0,8,0,399,773,414,388,0,0,0,0,330,809,577,374,365,117,12,0.0000,0,0,0,0,0,0,389,1,1,299,299,299,299,299,311,330,299,0.0000,0.0000,0.0000,20,38
42319,0,0,5,0,303,642,315,295,0,0,0,0,222,661,447,207,204,74,3,0.0000,0,0,0,0,0,0,286,1,1,203,203,203,222,203,208,203,207,0.0000,0.0000,0.0000,20,30
42320,0,0,2,0,329,739,365,321,0,0,0,0,275,870,573,216,206,70,2,0.0000,0,0,0,0,0,0,361,1,1,275,229,229,229,229,229,229,229,0.0000,0.0000,0.0000,20,30
42321,0,0,7,0,392,748,410,382,0,0,0,0,313,729,521,281,276,94,4,0.0000,0,0,0,0,0,0,363,1,1,292,292,292,292,292,313,292,308,0.0000,0.0000,0.0000,20,29
42322,0,0,3,0,448,880,420,457,0,0,0,0,358,824,600,228,236,53,1,0.0000,0,0,0,0,0,0,387,1,1,348,358,348,348,348,348,348,348,0.0000,0.0000,0.0000,20,35
42323,0,0,2,0,292,650,311,281,0,0,0,0,230,753,492,235,229,87,3,0.0000,0,0,0,0,0,0,315,1,1,230,192,192,192,192,192,192,192,0.0000,0.0000,0.0000,20,20
42324,0,0,1,11,144,148,144,144,0,747,0,0,44,747,495,163,163,22,0,5.6834,0,0,0,0,0,0,118,1,242,44,44,44,44,44,44,44,44,0.0000,0.0000,0.0000,20,32
42325,0,0,1,12,328,332,328,328,0,686,0,0,228,623,477,215,215,41,0,0.9767,0,0,0,0,0,0,269,1,267,228,228,228,228,228,228,228,228,0.0000,0.0000,0.0000,20,42
42326,0,0,1,12,149,154,149,149,7,607,0,25,49,559,441,175,175,30,0,0.0000,0,0,0,0,0,0,122,7,275,49,49,49,49,49,49,49,49,0.0000,0.0000,0.0000,20,35
42327,0,0,1,11,301,285,301,301,0,1013,0,0,201,1013,639,195,195,18,0,8.7700,0,0,0,0,0,0,247,1,264,201,201,201,201,201,201,201,201,0.0000,0.0000,0.0000,20,46
42328,0,0,1,12,93,98,93,93,0,569,0,0,1,505,387,168,168,49,0,0.0000,0,0,0,0,0,0,77,1,205,1,1,1,1,1,1,1,1,0.0000,0.0000,0.0000,20,29
42329,0,0,1,11,220,225,220,220,31,1005,31,88,120,1005,651,178,178,33,0,0.0000,0,0,0,0,0,0,180,31,296,120,120,120,120,120,120,120,120,0.0000,0.0000,0.0000,20,46
42330,0,0,1,12,179,175,179,179,297,816,203,601,421,783,619,180,180,4,0,0.0000,0,0,0,0,0,0,297,297,421,79,79,79,79,79,79,79,79,0.0000,0.0000,0.0000,20,60
42331,0,0,1,12,190,185,190,190,0,531,0,0,90,553,397,181,181,30,0,0.0000,0,0,0,0,0,0,156,1,241,90,90,90,90,90,90,90,90,0.0000,0.0000,0.0000,20,35
42332,0,0,1,12,207,202,207,207,0,348,0,0,107,440,313,171,171,41,0,0.0000,0,0,0,0,0,0,170,1,186,107,107,107,107,107,107,107,107,0.0000,0.0000,0.0000,20,22
42333,0,0,1,12,214,204,214,214,0,642,0,0,114,594,454,189,189,55,0,0.0000,0,0,0,0,0,0,176,1,266,114,114,114,114,114,114,114,114,0.0000,0.0000,0.0000,20,39
42334,0,0,1,11,250,234,250,250,32,1003,60,31,150,1003,651,192,192,35,0,0.0000,0,0,0,0,0,0,205,32,299,150,150,150,150,150,150,150,150,0.0000,0.0000,0.0000,20,46
42335,0,0,1,12,244,248,244,244,0,606,0,0,144,543,416,180,180,46,0,0.0000,0,0,0,0,0,0,200,1,226,144,144,144,144,144,144,144,144,0.0000,0.0000,0.0000,20,34
42336,0,0,1,12,338,308,338,338,0,615,0,0,238,514,434,227,227,37,0,0.0000,0,0,0,0,0,0,277,1,252,238,238,238,238,238,238,238,238,0.0000,0.0000,0.0000,20,30
42337,0,0,6,0,332,698,343,325,0,592,0,0,256,767,512,270,266,108,5,-4.0526,0,0,0,0,0,0,320,1,256,232,232,256,232,253,232,232,232,0.0000,0.0000,0.0000,20,29
42338,0,0,1,11,245,245,245,245,0,730,0,0,145,730,481,207,207,41,0,0.0000,0,0,0,0,0,0,201,1,232,145,145,145,145,145,145,145,145,0.0000,0.0000,0.0000,20,31
42339,0,0,1,12,207,200,207,207,0,647,0,0,107,588,438,184,184,47,0,0.0000,0,0,0,0,0,0,170,1,228,107,107,107,107,107,107,107,107,0.0000,0.0000,0.0000,20,38
42340,0,0,1,12,225,238,225,225,66,744,16,104,125,685,528,184,184,35,0,0.0000,0,0,0,0,0,0,185,66,312,125,125,125,125,125,125,125,125,0.0000,0.0000,0.0000,20,48
42341,0,0,7,0,491,1131,462,503,0,0,0,0,411,1098,755,239,248,75,2,0.0000,0,0,0,0,0,0,442,1,1,391,404,391,391,391,411,391,391,0.0000,0.0000,0.0000,20,51
42342,0,0,7,0,445,981,471,437,0,0,0,0,365,972,669,263,258,96,7,-10.4167,0,0,0,0,0,0,406,1,1,345,345,345,345,345,366,351,365,0.0000,0.0000,0.0000,20,44
42343,0,0,4,0,441,867,415,445,0,0,0,0,379,918,649,396,407,127,13,0.0000,0,0,0,0,0,0,437,1,1,341,341,379,341,341,351,361,341,0.0000,0.0000,0.0000,20,36
42344,0,0,8,0,326,812,300,337,0,0,0,0,243,783,533,237,245,116,7,-7.9861,0,0,0,0,0,0,301,1,1,226,226,226,226,226,243,237,243,0.0000,0.0000,0.0000,20,37
42345,0,0,7,0,406,824,381,414,0,0,0,0,314,771,543,198,204,40,0,0.0000,0,0,0,0,0,0,349,1,1,306,314,306,306,306,311,306,306,0.0000,0.0000,0.0000,20,32
42346,0,0,2,0,393,883,413,383,0,0,0,0,345,998,672,205,200,54,1,0.0000,0,0,0,0,0,0,426,1,1,345,293,293,293,293,293,293,293,0.0000,0.0000,0.0000,20,42
42347,0,0,6,0,400,844,412,390,0,0,0,0,326,897,612,305,300,121,11,0.0000,0,0,0,0,0,0,380,1,1,300,300,326,300,319,300,300,300,0.0000,0.0000,0.0000,20,36
42348,0,0,4,0,349,712,364,337,0,0,0,0,280,766,523,265,258,113,6,0.0000,0,0,0,0,0,0,347,1,1,249,249,280,249,265,249,249,249,0.0000,0.0000,0.0000,20,23
42349,0,0,2,0,233,707,267,225,0,0,0,0,161,794,478,169,161,31,0,0.0000,0,0,0,0,0,0,247,1,1,161,133,133,133,133,133,133,133,0.0000,0.0000,0.0000,20,23
42350,0,0,4,0,316,758,335,308,0,0,0,0,236,840,538,252,244,104,5,0.0000,0,0,0,0,0,0,299,1,1,216,216,235,216,232,225,236,226,0.0000,0.0000,0.0000,20,29
42351,0,0,1,11,274,291,274,274,0,787,0,0,174,787,513,184,184,43,0,0.0000,0,0,0,0,0,0,225,1,239,174,174,174,174,174,174,174,174,0.0000,0.0000,0.0000,20,35
42352,0,0,1,11,318,318,318,318,0,936,0,0,218,936,592,195,195,37,0,0.0000,0,0,0,0,0,0,261,1,248,218,218,218,218,218,218,218,218,0.0000,0.0000,0.0000,20,43
42353,0,0,1,12,278,286,278,278,0,724,0,0,178,570,479,197,197,16,0,0.0000,0,0,0,0,0,0,228,1,234,178,178,178,178,178,178,178,178,0.0000,0.0000,0.0000,20,36
42354,0,0,1,11,122,126,122,122,84,956,113,125,22,956,631,157,157,44,0,7.0356,0,0,0,0,0,0,100,84,306,22,22,22,22,22,22,22,22,0.0000,0.0000,0.0000,20,44
42355,304,163,1,12,298,267,298,298,0,749,0,0,198,749,486,199,199,28,0,0.0000,0,0,0,0,0,0,244,1,222,198,198,198,198,198,198,198,198,0.0000,0.0000,400.0000,20,30
42356,0,0,1,12,273,273,273,273,33,732,0,120,173,656,509,199,199,12,0,0.0000,0,0,0,0,0,0,224,33,286,173,173,173,173,173,173,173,173,0.0000,0.0000,0.0000,20,45
42357,0,0,1,11,207,207,207,207,67,990,91,101,107,990,646,175,175,19,0,0.0000,0,0,0,0,0,0,170,67,301,107,107,107,107,107,107,107,107,0.0000,0.0000,0.0000,20,45
42358,0,0,1,11,246,250,246,246,0,844,0,0,146,844,538,203,203,34,0,0.0000,0,0,0,0,0,0,202,1,232,146,146,146,146,146,146,146,146,0.0000,0.0000,0.0000,20,38
42359,0,0,1,11,82,82,82,82,0,761,0,0,1,761,489,152,152,36,0,2.1817,0,0,0,0,0,0,68,1,216,1,1,1,1,1,1,1,1,0.0000,0.0000,0.0000,20,33
42360,0,0,1,12,269,258,269,269,0,531,0,0,169,493,395,203,203,58,1,5.7833,0,0,0,0,0,0,221,1,258,169,169,169,169,169,169,169,169,0.0000,0.0000,0.0000,20,28
42361,0,0,1,12,137,142,137,137,0,632,0,0,37,531,428,161,161,26,0,0.0000,0,0,0,0,0,0,113,1,223,37,37,37,37,37,37,37,37,0.0000,0.0000,0.0000,20,32
42363,0,0,5,0,442,863,470,432,0,0,0,0,357,764,587,220,214,35,0,0.0000,0,0,0,0,0,0,391,1,1,342,357,342,342,342,342,342,342,0.0000,0.0000,0.0000,20,35
42364,0,0,1,11,446,856,425,455,0,903,0,0,377,903,640,379,402,121,13,0.0000,0,0,0,0,0,0,426,1,273,346,346,346,346,346,359,377,367,0.0000,0.0000,0.0000,20,41
42365,0,0,4,0,273,809,236,281,0,0,0,0,197,862,530,237,261,121,15,0.0000,0,0,0,0,0,0,271,1,1,173,173,197,193,173,173,173,173,0.0000,0.0000,0.0000,20,31
42366,0,0,2,0,244,686,213,247,0,0,0,0,177,807,492,176,184,40,1,0.0000,0,0,0,0,0,0,266,1,1,177,147,144,144,144,144,144,144,0.0000,0.0000,0.0000,20,24
42367,0,0,2,0,396,881,421,386,0,0,0,0,347,983,665,224,217,73,2,-13.5513,0,0,0,0,0,0,425,1,1,347,296,296,313,296,296,296,296,0.0000,0.0000,0.0000,20,41
42368,0,0,3,0,371,739,406,362,0,0,0,0,289,707,506,220,210,77,3,0.0000,0,0,0,0,0,0,340,1,1,271,289,271,283,271,271,271,271,0.0000,0.0000,0.0000,20,29
42369,0,0,5,0,247,612,276,239,0,0,0,0,154,578,372,167,160,35,1,0.0000,0,0,0,0,0,0,219,1,1,147,155,147,154,147,147,147,147,0.0000,0.0000,0.0000,20,26
42370,0,0,9,0,388,752,405,378,0,0,0,0,307,728,525,253,248,96,4,0.0000,0,0,0,0,0,0,356,1,1,288,288,288,288,288,306,288,307,0.0000,0.0000,0.0000,20,33
42371,0,0,2,0,307,618,320,296,0,0,0,0,251,753,502,190,186,49,0,0.0000,0,0,0,0,0,0,339,1,1,251,207,207,207,207,207,207,207,0.0000,0.0000,0.0000,20,20
42372,0,0,8,0,332,747,307,338,0,0,0,0,254,768,542,264,272,124,8,0.0000,0,0,0,0,0,0,316,1,1,232,232,232,232,232,242,254,249,0.0000,0.0000,0.0000,20,36
42373,0,0,8,0,426,873,367,435,0,0,0,0,358,906,642,256,285,111,8,0.0000,0,0,0,0,0,0,413,1,1,326,326,343,326,326,339,358,347,0.0000,0.0000,0.0000,20,42
42374,0,0,1,11,287,292,287,287,88,932,141,128,187,932,625,185,185,50,0,0.0000,0,0,0,0,0,0,235,88,318,187,187,187,187,187,187,187,187,0.0000,0.0000,0.0000,20,42
42375,0,0,4,0,398,887,380,402,0,0,0,0,337,961,649,269,274,106,8,0.0000,0,0,0,0,0,0,403,1,1,298,298,337,298,323,298,298,298,0.0000,0.0000,0.0000,20,39
42376,0,0,1,11,117,121,117,117,22,970,22,23,17,970,623,166,166,16,0,0.0000,0,0,0,0,0,0,96,22,276,17,17,17,17,17,17,17,17,0.0000,0.0000,0.0000,20,44
42377,0,0,1,12,279,280,279,279,0,261,0,0,179,219,296,207,207,35,0,0.0000,0,0,0,0,0,0,229,1,187,179,179,179,179,179,179,179,179,0.0000,0.0000,0.0000,20,20
42378,0,0,1,12,216,208,216,216,0,603,0,0,116,525,401,194,194,24,0,0.0000,0,0,0,0,0,0,177,1,199,116,116,116,116,116,116,116,116,0.0000,0.0000,0.0000,20,32
42380,0,0,1,12,208,208,208,208,43,662,22,77,108,594,480,168,168,32,0,0.0000,0,0,0,0,0,0,171,43,297,108,108,108,108,108,108,108,108,0.0000,0.0000,0.0000,20,39
42381,0,0,1,12,325,803,304,333,0,647,6,0,239,794,539,311,321,119,10,0.0000,0,0,0,0,0,0,299,1,236,225,225,225,225,225,234,242,239,0.0000,0.0000,0.0000,20,33
42382,0,0,1,12,128,131,128,128,0,741,0,0,28,613,479,160,160,37,0,0.0000,0,0,0,0,0,0,105,1,216,28,28,28,28,28,28,28,28,0.0000,0.0000,0.0000,20,41
42383,0,0,1,12,265,251,265,265,0,742,0,0,165,598,483,198,198,47,0,0.0000,0,0,0,0,0,0,217,1,223,165,165,165,165,165,165,165,165,0.0000,0.0000,0.0000,20,39
42384,0,0,3,0,398,766,413,387,0,567,0,0,309,715,515,218,214,64,1,0.0000,0,0,0,0,0,0,348,1,239,298,309,298,298,298,298,298,298,0.0000,0.0000,0.0000,20,28
42385,0,0,1,12,275,277,275,275,93,762,126,125,175,697,540,204,204,18,0,0.0000,0,0,0,0,0,0,225,93,318,175,175,175,175,175,175,175,175,0.0000,0.0000,0.0000,20,49
42386,0,0,1,11,203,211,203,203,47,994,52,62,103,994,647,178,178,42,0,0.0000,0,0,0,0,0,0,167,47,300,103,103,103,103,103,103,103,103,0.0000,0.0000,0.0000,20,45
42387,287,161,1,12,220,206,212,219,0,641,0,0,120,145,417,188,187,43,0,0.0000,0,0,0,0,0,0,180,1,192,120,120,120,120,120,120,120,120,0.0000,0.0000,400.0000,20,42
42388,333,166,1,12,84,259,119,63,0,634,0,0,1,214,472,160,147,66,1,0.0000,0,0,0,0,0,0,69,310,269,1,1,1,1,1,1,1,1,0.0000,0.0000,400.0000,20,39
42389,291,162,1,12,128,183,121,132,0,565,0,0,28,547,487,162,167,41,0,0.0000,0,0,0,0,0,0,105,408,247,28,28,28,28,28,28,28,28,0.0000,0.0000,400.0000,20,34
42390,305,163,1,11,181,238,184,179,0,746,0,0,81,596,502,182,184,74,1,0.0000,0,0,0,0,0,0,149,195,258,81,81,81,81,81,81,81,81,0.0000,0.0000,400.0000,20,32
42391,361,164,1,12,145,188,124,151,0,633,0,0,45,601,456,162,167,49,0,0.0000,0,0,0,0,0,0,119,279,248,45,45,45,45,45,45,45,45,0.0000,0.0000,400.0000,20,40
42393,798,165,1,12,48,257,78,41,0,581,0,0,1,502,424,149,141,67,1,0.0000,0,0,0,0,0,0,40,267,183,1,1,1,1,1,1,1,1,0.0000,0.0000,400.0000,20,29
42394,323,165,1,12,93,194,68,98,0,660,0,0,1,555,414,147,158,67,1,0.0000,0,0,0,0,0,0,77,1,168,1,1,1,1,1,1,1,1,0.0000,0.0000,400.0000,20,35
42395,798,165,1,12,103,188,102,102,0,907,0,0,3,907,546,165,164,74,1,0.0000,0,0,0,0,0,0,85,1,185,3,3,3,3,3,3,3,3,0.0000,0.0000,400.0000,20,33
42396,265,160,1,12,154,230,152,154,83,690,102,113,54,568,487,164,164,43,1,0.7322,0,0,0,0,0,0,126,99,283,54,54,54,54,54,54,54,54,0.0000,18.3087,607.3752,20,36
42397,305,163,2,0,174,694,196,165,0,0,0,0,99,812,456,196,175,95,3,0.0000,0,0,0,0,0,0,193,1,1,99,74,74,74,74,74,74,74,0.0000,0.0000,400.0000,20,25
42398,287,161,1,11,121,192,131,115,0,640,0,0,21,136,454,168,164,47,1,0.0000,0,0,0,0,0,0,99,267,146,21,21,21,21,21,21,21,21,0.0000,0.0000,400.0000,20,26
42399,252,159,1,12,94,107,79,94,77,673,102,101,1,557,478,149,153,51,0,-1.0232,0,0,0,0,0,0,77,109,283,1,1,1,1,1,1,1,1,0.0000,9.1330,610.9906,20,35
42400,288,161,1,11,136,192,118,141,0,651,0,0,36,540,451,161,166,48,1,0.0000,0,0,0,0,0,0,112,250,185,36,36,36,36,36,36,36,36,0.0000,0.0000,400.0000,20,27
42401,288,161,1,12,142,175,117,145,0,664,0,0,42,593,435,174,180,73,1,0.0000,0,0,0,0,0,0,117,206,175,42,42,42,42,42,42,42,42,0.0000,0.0000,400.0000,20,39
42402,314,164,1,12,150,206,156,147,0,648,0,0,50,533,442,170,168,58,1,0.0000,0,0,0,0,0,0,123,1,235,50,50,50,50,50,50,50,50,0.0000,0.0000,400.0000,20,32
42404,589,177,1,12,210,229,213,207,0,557,0,0,110,557,371,185,180,37,0,0.0000,0,0,0,0,0,0,172,1,184,110,110,110,110,110,110,110,110,0.0000,0.0000,400.0000,20,35
42405,798,165,1,12,106,194,89,108,0,643,0,0,6,614,414,155,159,54,1,0.0000,0,0,0,0,0,0,87,1,184,6,6,6,6,6,6,6,6,0.0000,0.0000,400.0000,20,41
42406,297,162,1,12,133,299,127,132,146,685,226,141,346,640,516,166,167,72,1,0.0000,0,0,0,0,0,0,146,166,346,33,33,33,33,33,33,33,33,0.0000,0.0000,400.0000,20,43
42407,298,162,1,12,136,207,127,141,0,671,0,0,36,639,504,162,169,62,1,0.0000,0,0,0,0,0,0,112,337,274,36,36,36,36,36,36,36,36,0.0000,0.0000,400.0000,20,43
42408,300,163,1,12,138,220,136,137,0,597,0,0,38,582,455,171,171,48,0,0.0000,0,0,0,0,0,0,113,312,217,38,38,38,38,38,38,38,38,0.0000,0.0000,400.0000,20,38
42409,326,165,1,12,46,163,61,41,0,863,0,0,1,863,561,146,139,77,1,0.0000,0,0,0,0,0,0,38,259,188,1,1,1,1,1,1,1,1,0.0000,0.0000,400.0000,20,34
42410,309,164,1,11,116,256,136,98,0,748,0,0,16,625,457,171,160,76,1,0.0000,0,0,0,0,0,0,95,1,166,16,16,16,16,16,16,16,16,0.0000,0.0000,400.0000,20,32
42411,309,164,1,13,106,236,116,91,0,611,0,0,6,573,453,159,152,63,1,0.0000,0,0,0,0,0,0,87,294,196,6,6,6,6,6,6,6,6,0.0000,0.0000,400.0000,20,37
42412,305,163,1,13,151,195,146,150,0,571,0,0,51,580,414,176,176,69,1,0.0000,0,0,0,0,0,0,124,247,233,51,51,51,51,51,51,51,51,0.0000,0.0000,400.0000,20,37
42413,268,160,1,11,132,284,144,131,55,779,65,54,32,632,533,175,163,59,1,-4.2873,0,0,0,0,0,0,108,60,286,32,32,32,32,32,32,32,32,0.0000,-4.7165,508.0541,20,34
42414,317,164,6,0,245,717,278,233,0,0,0,0,166,778,487,213,195,96,4,0.0000,0,0,0,0,0,0,242,1,1,145,145,145,145,166,145,145,145,0.0000,0.0000,400.0000,20,32
42418,608,177,1,12,140,226,142,137,0,602,0,0,40,517,353,168,167,43,0,0.0000,0,0,0,0,0,0,115,1,103,40,40,40,40,40,40,40,40,0.0000,0.0000,400.0000,20,31
42419,405,164,3,0,71,662,134,33,0,0,0,0,1,638,320,177,138,101,5,0.0000,0,0,0,0,0,0,68,1,1,1,1,1,1,1,1,1,1,0.0000,0.0000,400.0000,20,23
42420,608,177,1,13,160,168,148,160,0,552,0,0,60,526,330,170,175,28,0,0.0000,0,0,0,0,0,0,131,1,108,60,60,60,60,60,60,60,60,0.0000,0.0000,400.0000,20,32
42421,608,177,1,12,181,245,196,171,0,394,0,0,81,446,305,179,172,36,0,0.0000,0,0,0,0,0,0,149,163,132,81,81,81,81,81,81,81,81,0.0000,0.0000,400.0000,20,23
42422,608,177,1,12,205,224,190,209,0,373,0,0,105,435,270,184,188,36,0,0.0000,0,0,0,0,0,0,168,1,100,105,105,105,105,105,105,105,105,0.0000,0.0000,400.0000,20,21
42423,619,177,1,11,168,205,143,174,0,433,0,0,68,465,365,168,175,36,0,0.0000,0,0,0,0,0,0,138,264,109,68,68,68,68,68,68,68,68,0.0000,0.0000,400.0000,20,20
42424,619,177,1,11,185,240,164,187,0,460,0,0,85,453,337,168,174,37,0,0.0000,0,0,0,0,0,0,152,213,96,85,85,85,85,85,85,85,85,0.0000,0.0000,400.0000,20,20
42425,619,177,1,12,123,221,139,118,0,369,0,0,23,440,339,168,164,49,0,0.0000,0,0,0,0,0,0,101,238,81,23,23,23,23,23,23,23,23,0.0000,0.0000,400.0000,20,22
42426,619,177,1,12,186,170,156,192,0,535,0,0,86,536,339,170,178,39,0,0.0000,0,0,0,0,0,0,153,142,138,86,86,86,86,86,86,86,86,0.0000,0.0000,400.0000,20,33
42427,322,165,2,0,102,702,119,95,0,0,0,0,18,831,425,191,193,96,5,0.0000,0,150,0,0,26,0,114,1,1,18,3,3,3,3,3,3,3,0.0000,0.0000,400.0000,20,26
42428,301,163,1,12,172,205,187,166,0,478,0,0,72,504,380,173,168,47,0,0.0000,0,0,0,0,0,0,141,255,118,72,72,72,72,72,72,72,72,0.0000,0.0000,400.0000,20,29
42429,0,0,1,12,160,205,145,163,0,551,0,0,60,471,331,181,185,98,2,0.0000,0,0,0,0,0,0,131,1,111,60,60,60,60,60,60,60,60,0.0000,0.0000,0.0000,20,25
42430,287,161,1,12,169,174,186,161,0,472,0,0,69,511,297,179,174,46,0,0.0000,0,0,0,0,0,0,139,1,82,69,69,69,69,69,69,69,69,0.0000,0.0000,400.0000,20,30
42431,584,177,4,0,119,630,113,117,0,0,0,0,40,691,366,188,185,106,4,0.0000,0,218,0,0,57,0,126,1,1,26,26,40,26,32,26,26,26,0.0000,0.0000,400.0000,20,20
42432,287,161,1,11,176,221,173,177,0,631,0,0,76,631,430,169,172,44,0,0.0000,0,0,0,0,0,0,144,229,71,76,76,76,76,76,76,76,76,0.0000,0.0000,400.0000,20,25
42434,742,177,4,0,137,664,120,139,0,0,0,0,55,741,398,182,186,109,4,0.0000,0,0,0,0,0,0,148,1,1,37,37,55,37,37,37,37,37,0.0000,0.0000,400.0000,20,20
